customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,num_support_tickets,churned
CUST-04277,64,F,21,38.4,790.25,month-to-month,mailed_check,9,0
CUST-04278,26,M,48,103.92,4986.63,month-to-month,mailed_check,0,0
CUST-04279,37,M,35,27.01,901.09,month-to-month,mailed_check,0,0
CUST-04280,55,M,70,27.75,1904.69,one-year,bank_transfer,5,0
CUST-04281,27,M,20,51.14,1033.54,two-year,electronic_check,0,0
CUST-04282,37,F,12,91.63,1139.34,two-year,electronic_check,0,0
CUST-04283,55,F,59,100.53,5901.08,two-year,credit_card,8,0
CUST-04284,60,F,60,73.85,4456.15,month-to-month,mailed_check,7,0
CUST-04285,37,F,4,25.03,90.04,one-year,mailed_check,6,0
CUST-04286,61,M,40,88.78,3569.2,month-to-month,electronic_check,3,0
CUST-04287,65,F,67,60.85,4117.49,month-to-month,credit_card,8,0
CUST-04288,58,F,42,53.54,2215.2,month-to-month,mailed_check,2,0
CUST-04289,67,M,49,58.03,2826.21,month-to-month,bank_transfer,7,1
CUST-04290,74,F,32,83.2,2704.58,one-year,bank_transfer,7,0
CUST-04291,30,M,8,92.77,717.49,one-year,electronic_check,6,0
CUST-04292,37,F,54,59.78,3186.81,month-to-month,credit_card,6,0
CUST-04293,42,F,66,59.59,3977.2,two-year,bank_transfer,4,0
CUST-04294,66,M,33,80.41,2671.55,one-year,electronic_check,1,0
CUST-04295,44,M,67,115.71,7725.52,two-year,electronic_check,4,0
CUST-04296,59,M,7,105.01,771.95,two-year,bank_transfer,8,1
CUST-04297,35,F,4,32.13,120.6,two-year,credit_card,2,0
CUST-04298,68,M,27,69.4,1886.96,one-year,credit_card,1,0
CUST-04299,31,M,21,35.99,755.91,month-to-month,electronic_check,2,1
CUST-04300,24,F,4,20.59,47.55,month-to-month,credit_card,3,1
CUST-04301,61,M,32,101.37,3261.73,one-year,electronic_check,0,0
CUST-04302,29,M,71,37.74,2641.76,month-to-month,mailed_check,7,0
CUST-04303,40,M,24,23.5,603.76,month-to-month,bank_transfer,1,1
CUST-04304,54,M,59,68.6,3998.18,one-year,credit_card,1,0
CUST-04305,71,M,11,115.12,1298.4,one-year,bank_transfer,4,0
CUST-04306,68,F,40,72.96,2879.77,one-year,credit_card,5,0
CUST-04307,25,M,37,91.88,3396.08,one-year,credit_card,8,0
CUST-04308,29,M,58,21.08,1257.02,one-year,credit_card,0,1
CUST-04309,18,M,31,85.68,2634.38,two-year,credit_card,2,0
CUST-04310,18,M,27,36.77,980.26,one-year,bank_transfer,2,0
CUST-04311,61,F,34,89.79,3021.55,two-year,mailed_check,6,1
CUST-04312,74,M,21,56.09,1136.72,two-year,credit_card,1,0
CUST-04313,28,M,56,66.73,3703.63,one-year,mailed_check,7,0
CUST-04314,50,M,4,30.15,81.89,month-to-month,mailed_check,7,0
CUST-04315,18,M,69,61.14,4200.65,month-to-month,electronic_check,3,0
CUST-04316,45,F,65,59.7,3853.89,one-year,credit_card,2,0
CUST-04317,48,F,22,24.08,500.63,two-year,credit_card,4,0
CUST-04318,51,F,2,56.1,140.13,month-to-month,credit_card,10,1
CUST-04319,18,F,44,22.75,1001.18,one-year,bank_transfer,8,0
CUST-04320,32,F,38,61.29,2329.44,one-year,mailed_check,7,0
CUST-04321,64,M,63,24.95,1621.47,month-to-month,mailed_check,6,0
CUST-04322,50,M,35,85.99,2991.84,month-to-month,credit_card,1,1
CUST-04323,59,F,64,110.28,7032.16,one-year,bank_transfer,8,1
CUST-04324,53,M,24,76.47,1798.32,month-to-month,electronic_check,1,0
CUST-04325,34,M,12,95.14,1134.4,month-to-month,bank_transfer,6,0
CUST-04326,41,M,69,23.1,1561.78,two-year,credit_card,6,0
CUST-04327,63,F,41,26.42,1118.81,two-year,mailed_check,1,0
CUST-04328,52,F,12,66.09,837.0,two-year,mailed_check,9,0
CUST-04329,30,M,56,111.24,6195.79,two-year,electronic_check,0,0
CUST-04330,58,F,58,93.83,5446.44,two-year,credit_card,3,1
CUST-04331,21,M,70,118.27,8238.88,two-year,electronic_check,5,1
CUST-04332,46,F,53,69.98,3749.15,two-year,electronic_check,2,0
CUST-04333,48,M,35,76.45,2682.57,two-year,credit_card,7,1
CUST-04334,48,F,55,50.64,2811.04,month-to-month,credit_card,2,0
CUST-04335,63,F,20,86.55,1776.73,two-year,electronic_check,7,1
CUST-04336,26,F,65,107.4,7017.2,one-year,bank_transfer,0,0
CUST-04337,52,F,46,83.61,3848.47,two-year,mailed_check,3,0
CUST-04338,47,M,47,90.88,4283.3,one-year,bank_transfer,3,1
CUST-04339,28,F,44,90.06,3915.64,two-year,bank_transfer,9,0
CUST-04340,56,F,65,60.09,3932.43,one-year,electronic_check,8,0
CUST-04341,55,M,37,46.66,1708.33,two-year,mailed_check,10,0
CUST-04342,53,F,45,33.09,1505.2,month-to-month,mailed_check,2,0
CUST-04343,73,M,20,67.33,1379.64,one-year,electronic_check,0,0
CUST-04344,44,F,50,83.08,4123.44,month-to-month,electronic_check,0,0
CUST-04345,43,M,15,46.18,668.24,month-to-month,electronic_check,2,1
CUST-04346,51,F,54,41.18,2191.91,month-to-month,bank_transfer,3,0
CUST-04347,41,F,47,65.94,3129.1,one-year,credit_card,10,0
CUST-04348,23,M,40,40.34,1574.13,one-year,electronic_check,4,0
CUST-04349,59,F,34,49.3,1642.87,two-year,credit_card,10,0
CUST-04350,58,F,71,73.15,5181.51,one-year,credit_card,5,0
CUST-04351,44,F,10,36.14,386.64,month-to-month,bank_transfer,4,1
CUST-04352,50,F,50,48.83,2408.85,two-year,mailed_check,3,0
CUST-04353,74,F,42,41.44,1727.95,two-year,credit_card,5,0
CUST-04354,69,M,31,105.41,3243.82,month-to-month,credit_card,8,0
CUST-04355,29,M,29,105.66,3019.01,one-year,mailed_check,8,0
CUST-04356,22,M,22,46.01,1034.64,two-year,credit_card,2,0
CUST-04357,33,F,33,60.45,1998.36,one-year,mailed_check,2,0
CUST-04358,58,M,40,40.56,1664.49,month-to-month,mailed_check,0,0
CUST-04359,25,M,55,62.07,3401.61,two-year,mailed_check,3,0
CUST-04360,69,M,58,111.31,6485.88,two-year,credit_card,8,1
CUST-04361,42,F,63,79.77,4976.41,two-year,credit_card,4,0
CUST-04362,24,M,57,28.35,1597.79,two-year,bank_transfer,3,1
CUST-04363,66,M,11,61.53,645.55,month-to-month,mailed_check,2,0
CUST-04364,68,M,72,112.84,8138.37,two-year,credit_card,2,0
CUST-04365,62,F,8,75.42,567.46,month-to-month,credit_card,7,1
CUST-04366,58,F,51,96.29,4911.32,two-year,electronic_check,2,0
CUST-04367,23,F,5,113.14,599.51,two-year,bank_transfer,4,1
CUST-04368,49,M,51,21.38,1065.05,one-year,mailed_check,1,0
CUST-04369,71,F,46,77.88,3606.47,month-to-month,electronic_check,7,0
CUST-04370,75,F,42,85.97,3630.97,two-year,bank_transfer,9,0
CUST-04371,54,F,30,22.87,702.11,one-year,bank_transfer,6,0
CUST-04372,58,M,57,63.45,3570.69,one-year,bank_transfer,9,0
CUST-04373,18,F,35,92.98,3286.03,two-year,bank_transfer,9,1
CUST-04374,45,M,8,117.52,977.62,one-year,electronic_check,8,0
CUST-04375,18,F,53,81.9,4311.85,one-year,electronic_check,10,0
CUST-04376,49,F,60,110.72,6677.73,one-year,bank_transfer,1,1
CUST-04377,28,M,8,28.86,218.85,one-year,electronic_check,1,1
CUST-04378,40,F,68,22.33,1474.53,month-to-month,electronic_check,9,0
CUST-04379,28,F,30,52.17,1579.19,one-year,mailed_check,7,0
CUST-04380,44,F,43,23.81,1051.17,one-year,electronic_check,7,0
CUST-04381,65,F,29,68.58,2011.56,one-year,bank_transfer,5,0
CUST-04382,65,F,10,37.05,362.43,one-year,credit_card,1,0
CUST-04383,72,F,63,100.54,6342.92,month-to-month,bank_transfer,9,0
CUST-04384,28,M,36,76.26,2774.01,one-year,mailed_check,7,0
CUST-04385,54,M,33,87.86,2863.6,two-year,bank_transfer,10,0
CUST-04386,21,F,67,53.94,3639.94,month-to-month,electronic_check,9,0
CUST-04387,54,F,11,114.13,1252.41,one-year,electronic_check,3,1
CUST-04388,61,F,70,54.07,3772.41,two-year,bank_transfer,5,0
CUST-04389,26,F,21,81.5,1736.28,one-year,credit_card,4,1
CUST-04390,68,M,8,71.11,539.33,month-to-month,mailed_check,1,1
CUST-04391,30,F,9,72.72,618.87,one-year,bank_transfer,10,0
CUST-04392,30,M,49,110.19,5418.46,two-year,credit_card,4,0
CUST-04393,23,F,14,91.19,1231.49,two-year,bank_transfer,3,1
CUST-04394,23,F,30,26.12,758.58,one-year,mailed_check,0,0
CUST-04395,30,M,24,87.7,2077.05,two-year,credit_card,2,0
CUST-04396,49,F,9,23.14,208.13,month-to-month,mailed_check,7,0
CUST-04397,47,F,59,44.02,2578.3,one-year,electronic_check,4,0
CUST-04398,75,M,43,81.75,3526.59,month-to-month,electronic_check,3,1
CUST-04399,75,M,46,97.15,4432.87,two-year,bank_transfer,9,1
CUST-04400,52,M,41,57.15,2312.36,month-to-month,bank_transfer,3,0
CUST-04401,22,F,11,40.58,493.76,two-year,electronic_check,5,0
CUST-04402,19,F,4,66.45,229.66,month-to-month,mailed_check,0,1
CUST-04403,58,M,50,64.0,3224.64,two-year,electronic_check,4,1
CUST-04404,75,F,65,67.75,4449.67,month-to-month,bank_transfer,4,1
CUST-04405,21,M,18,65.32,1184.07,two-year,credit_card,6,0
CUST-04406,60,M,42,102.51,4271.19,month-to-month,electronic_check,8,1
CUST-04407,52,M,27,65.4,1769.5,month-to-month,credit_card,9,1
CUST-04408,42,F,39,103.02,4030.27,one-year,credit_card,9,0
CUST-04409,36,F,36,51.36,1842.22,one-year,electronic_check,2,0
CUST-04410,22,F,31,102.47,3143.56,month-to-month,bank_transfer,8,1
CUST-04411,49,M,49,69.55,3436.7,one-year,mailed_check,7,0
CUST-04412,37,F,45,96.45,4335.39,month-to-month,credit_card,9,0
CUST-04413,39,M,30,62.35,1894.79,month-to-month,credit_card,0,0
CUST-04414,63,M,40,86.6,3496.87,one-year,mailed_check,3,0
CUST-04415,33,M,35,90.11,3145.21,one-year,bank_transfer,10,1
CUST-04416,26,M,39,21.26,817.67,one-year,electronic_check,5,0
CUST-04417,36,M,62,52.36,3268.08,month-to-month,bank_transfer,2,0
CUST-04418,50,F,72,95.44,6913.72,one-year,electronic_check,10,0
CUST-04419,50,M,7,62.29,420.78,one-year,mailed_check,1,0
CUST-04420,23,F,42,56.48,2363.62,one-year,electronic_check,0,0
CUST-04421,34,F,31,62.06,1937.78,two-year,electronic_check,9,0
CUST-04422,73,M,48,51.36,2437.19,two-year,electronic_check,6,0
CUST-04423,22,M,25,38.74,955.82,one-year,mailed_check,1,0
CUST-04424,45,F,17,28.15,513.12,month-to-month,electronic_check,8,0
CUST-04425,48,F,50,77.97,3922.45,two-year,credit_card,9,0
CUST-04426,49,M,55,112.97,6189.34,month-to-month,bank_transfer,6,1
CUST-04427,64,M,24,38.04,905.16,one-year,bank_transfer,3,0
CUST-04428,43,M,1,114.13,75.19,month-to-month,mailed_check,3,1
CUST-04429,50,F,14,95.31,1308.71,month-to-month,credit_card,8,0
CUST-04430,18,F,47,86.74,4105.59,month-to-month,bank_transfer,3,0
CUST-04431,31,F,2,61.32,121.67,one-year,electronic_check,6,0
CUST-04432,69,M,38,36.62,1341.75,two-year,electronic_check,0,0
CUST-04433,31,M,5,41.71,180.35,two-year,bank_transfer,4,1
CUST-04434,62,F,68,37.41,2514.58,one-year,electronic_check,2,0
CUST-04435,53,M,30,98.7,2912.29,one-year,bank_transfer,8,1
CUST-04436,61,F,1,88.67,89.23,one-year,mailed_check,2,0
CUST-04437,60,M,9,76.22,707.0,month-to-month,credit_card,10,0
CUST-04438,68,M,21,70.25,1506.2,month-to-month,bank_transfer,10,0
CUST-04439,59,F,51,62.39,3179.91,one-year,credit_card,10,0
CUST-04440,35,F,32,35.84,1097.9,one-year,bank_transfer,10,0
CUST-04441,60,F,63,81.11,5158.72,two-year,credit_card,3,1
CUST-04442,30,M,63,56.12,3551.58,one-year,bank_transfer,4,0
CUST-04443,62,F,44,32.61,1426.3,two-year,credit_card,9,0
CUST-04444,41,F,44,24.74,1088.69,two-year,credit_card,7,0
CUST-04445,36,F,9,32.58,322.77,one-year,credit_card,8,0
CUST-04446,50,M,46,36.0,1656.77,two-year,bank_transfer,0,0
CUST-04447,46,F,10,52.8,519.37,one-year,credit_card,3,0
CUST-04448,46,F,52,92.59,4848.59,one-year,bank_transfer,8,0
CUST-04449,66,F,22,115.88,2510.21,two-year,electronic_check,10,0
CUST-04450,19,M,35,90.84,3185.67,two-year,electronic_check,9,0
CUST-04451,65,F,38,38.97,1476.66,two-year,mailed_check,6,0
CUST-04452,52,F,10,92.18,906.13,month-to-month,electronic_check,0,0
CUST-04453,62,F,5,90.7,462.93,two-year,mailed_check,7,0
CUST-04454,59,F,66,38.75,2603.43,month-to-month,bank_transfer,6,0
CUST-04455,23,M,2,112.37,238.45,two-year,credit_card,6,0
CUST-04456,44,M,50,30.61,1551.05,one-year,mailed_check,8,0
CUST-04457,60,M,6,119.52,670.03,one-year,bank_transfer,10,1
CUST-04458,22,M,28,75.06,2052.82,two-year,mailed_check,6,1
CUST-04459,19,M,62,62.86,3912.01,month-to-month,bank_transfer,4,0
CUST-04460,48,M,33,70.33,2316.89,one-year,credit_card,9,0
CUST-04461,49,F,1,54.75,88.65,two-year,bank_transfer,9,0
CUST-04462,43,F,53,68.91,3622.35,month-to-month,bank_transfer,1,0
CUST-04463,65,F,51,45.13,2278.68,two-year,mailed_check,8,1
CUST-04464,21,F,69,69.52,4798.63,month-to-month,mailed_check,8,0
CUST-04465,24,M,16,25.81,459.72,month-to-month,bank_transfer,6,0
CUST-04466,67,M,54,32.78,1788.76,one-year,electronic_check,8,0
CUST-04467,42,M,7,50.59,387.33,month-to-month,mailed_check,0,0
CUST-04468,74,M,6,22.56,130.43,two-year,electronic_check,4,0
CUST-04469,37,F,51,64.1,3247.41,two-year,mailed_check,9,0
CUST-04470,53,F,30,102.03,3021.36,two-year,credit_card,9,0
CUST-04471,22,M,68,51.8,3486.75,two-year,bank_transfer,0,0
CUST-04472,34,M,45,49.38,2207.95,two-year,credit_card,1,0
CUST-04473,30,F,12,116.65,1409.92,two-year,credit_card,9,0
CUST-04474,70,M,38,36.61,1372.53,two-year,mailed_check,9,0
CUST-04475,26,M,5,92.87,470.13,month-to-month,mailed_check,10,0
CUST-04476,20,F,54,118.73,6444.56,one-year,electronic_check,1,0
CUST-04477,31,F,26,98.11,2555.87,one-year,mailed_check,4,1
CUST-04478,51,M,38,86.91,3303.63,two-year,mailed_check,3,1
CUST-04479,58,F,21,89.06,1890.82,two-year,bank_transfer,6,0
CUST-04480,48,M,49,44.24,2152.59,month-to-month,electronic_check,8,0
CUST-04481,70,M,11,75.09,783.76,month-to-month,mailed_check,8,1
CUST-04482,43,F,54,25.65,1384.43,one-year,bank_transfer,10,0
CUST-04483,73,M,72,75.27,5375.35,month-to-month,bank_transfer,8,0
CUST-04484,40,M,57,51.96,2935.54,one-year,credit_card,3,0
CUST-04485,48,M,54,21.3,1159.66,one-year,bank_transfer,4,0
CUST-04486,39,F,61,86.24,5217.05,month-to-month,mailed_check,4,1
CUST-04487,24,F,54,67.66,3635.28,one-year,mailed_check,5,0
CUST-04488,69,F,23,55.54,1295.21,two-year,bank_transfer,5,0
CUST-04489,56,M,18,92.03,1677.26,two-year,electronic_check,1,0
CUST-04490,48,M,14,101.89,1455.19,one-year,electronic_check,1,0
CUST-04491,49,M,41,65.99,2720.49,one-year,credit_card,10,0
CUST-04492,56,M,53,95.09,5040.17,two-year,bank_transfer,1,1
CUST-04493,29,F,29,45.92,1313.68,one-year,mailed_check,0,0
CUST-04494,75,F,32,112.17,3577.12,one-year,bank_transfer,3,0
CUST-04495,74,F,70,77.81,5410.54,month-to-month,electronic_check,7,0
CUST-04496,73,F,7,53.9,399.55,one-year,bank_transfer,6,0
CUST-04497,30,M,25,73.54,1884.65,month-to-month,bank_transfer,7,0
CUST-04498,60,F,12,57.75,720.29,two-year,mailed_check,9,0
CUST-04499,64,M,60,115.86,6996.87,one-year,bank_transfer,10,0
CUST-04500,59,F,61,22.46,1367.02,two-year,mailed_check,2,0
CUST-04501,30,M,53,72.66,3880.63,two-year,bank_transfer,2,0
CUST-04502,62,M,36,29.03,1009.03,two-year,credit_card,6,0
CUST-04503,73,M,24,54.85,1357.54,two-year,electronic_check,4,0
CUST-04504,57,M,44,56.81,2481.47,month-to-month,bank_transfer,1,0
CUST-04505,40,F,34,96.58,3256.19,month-to-month,bank_transfer,2,0
CUST-04506,60,F,65,35.07,2316.66,one-year,credit_card,4,0
CUST-04507,41,F,58,77.96,4481.71,two-year,mailed_check,10,0
CUST-04508,68,F,18,29.24,482.29,month-to-month,mailed_check,2,0
CUST-04509,36,M,70,60.78,4234.41,two-year,mailed_check,0,0
CUST-04510,19,M,68,102.4,6998.3,two-year,mailed_check,2,1
CUST-04511,43,F,67,79.8,5389.89,two-year,bank_transfer,6,0
CUST-04512,72,F,27,27.8,739.34,month-to-month,credit_card,7,1
CUST-04513,18,M,21,94.42,2027.29,month-to-month,mailed_check,4,0
CUST-04514,60,F,7,71.56,479.05,one-year,credit_card,10,0
CUST-04515,59,M,12,63.31,795.56,month-to-month,credit_card,3,1
CUST-04516,44,M,13,26.11,366.29,two-year,mailed_check,2,1
CUST-04517,37,M,19,72.42,1354.99,one-year,credit_card,8,0
CUST-04518,75,F,43,65.37,2768.51,one-year,credit_card,10,0
CUST-04519,20,F,1,71.15,94.26,two-year,mailed_check,0,0
CUST-04520,36,F,8,38.27,315.27,one-year,credit_card,7,0
CUST-04521,71,M,34,81.25,2803.4,one-year,mailed_check,2,1
CUST-04522,58,F,40,47.75,1914.57,month-to-month,electronic_check,5,0
CUST-04523,27,M,61,107.36,6542.02,month-to-month,credit_card,2,0
CUST-04524,54,M,36,35.29,1255.09,month-to-month,electronic_check,0,0
CUST-04525,18,F,59,27.63,1655.76,month-to-month,electronic_check,0,0
CUST-04526,40,M,22,44.39,1010.63,two-year,mailed_check,7,1
CUST-04527,32,M,13,45.26,616.0,one-year,mailed_check,1,0
CUST-04528,65,M,33,65.51,2128.9,one-year,bank_transfer,4,0
CUST-04529,60,M,23,35.66,805.83,month-to-month,bank_transfer,0,0
CUST-04530,25,F,66,78.65,5228.19,two-year,credit_card,1,0
CUST-04531,20,F,21,61.71,1321.83,one-year,mailed_check,3,0
CUST-04532,74,F,18,47.86,835.34,two-year,bank_transfer,2,1
CUST-04533,56,F,47,24.58,1186.67,month-to-month,bank_transfer,8,0
CUST-04534,66,M,30,70.58,2115.58,one-year,mailed_check,5,0
CUST-04535,27,F,33,41.05,1378.39,two-year,credit_card,3,0
CUST-04536,34,M,29,118.53,3416.12,two-year,mailed_check,10,0
CUST-04537,50,F,32,102.95,3325.61,two-year,electronic_check,0,0
CUST-04538,60,M,35,113.74,3964.36,two-year,credit_card,5,0
CUST-04539,28,M,16,75.71,1167.3,month-to-month,credit_card,7,0
CUST-04540,32,M,33,48.89,1632.55,one-year,mailed_check,1,0
CUST-04541,30,F,63,113.97,7165.76,two-year,electronic_check,8,1
CUST-04542,48,F,51,52.96,2729.03,one-year,mailed_check,6,0
CUST-04543,43,F,49,114.56,5636.4,one-year,electronic_check,7,1
CUST-04544,52,M,34,30.35,1001.2,month-to-month,bank_transfer,8,0
CUST-04545,61,F,20,55.56,1061.67,month-to-month,bank_transfer,9,0
CUST-04546,26,F,32,97.37,3126.61,month-to-month,electronic_check,7,0
CUST-04547,44,F,57,57.35,3313.66,two-year,credit_card,3,0
CUST-04548,22,F,13,62.74,797.13,one-year,electronic_check,10,0
CUST-04549,42,F,71,26.71,1862.08,one-year,bank_transfer,9,0
CUST-04550,40,M,29,21.14,623.0,two-year,bank_transfer,6,0
CUST-04551,30,M,6,72.19,443.15,two-year,mailed_check,3,0
CUST-04552,34,F,38,90.48,3471.82,month-to-month,electronic_check,7,1
CUST-04553,73,F,43,47.23,2066.51,one-year,credit_card,4,0
CUST-04554,22,F,6,77.59,452.0,one-year,mailed_check,5,0
CUST-04555,24,M,62,114.58,7120.29,month-to-month,electronic_check,0,0
CUST-04556,72,M,44,67.01,2990.69,one-year,credit_card,4,0
CUST-04557,38,F,15,90.58,1371.19,one-year,electronic_check,3,0
CUST-04558,69,M,5,67.38,376.68,two-year,mailed_check,10,0
CUST-04559,54,M,59,100.19,5899.93,two-year,mailed_check,2,0
CUST-04560,25,M,30,61.02,1806.97,one-year,electronic_check,7,0
CUST-04561,25,M,72,111.72,8032.34,one-year,mailed_check,2,0
CUST-04562,71,M,71,103.19,7293.11,two-year,mailed_check,8,0
CUST-04563,54,M,69,70.89,4903.86,two-year,mailed_check,0,0
CUST-04564,61,F,68,49.22,3384.53,two-year,bank_transfer,7,0
CUST-04565,75,F,30,26.17,755.42,one-year,electronic_check,5,0
CUST-04566,25,F,52,117.09,6113.82,month-to-month,electronic_check,4,0
CUST-04567,37,M,71,91.0,6411.48,month-to-month,electronic_check,0,1
CUST-04568,67,M,57,56.96,3201.81,month-to-month,mailed_check,4,1
CUST-04569,55,F,6,64.45,389.11,two-year,bank_transfer,2,0
CUST-04570,37,M,72,70.33,5059.11,one-year,bank_transfer,4,0
CUST-04571,70,M,34,119.49,4102.27,two-year,electronic_check,1,0
CUST-04572,70,F,62,88.97,5565.32,one-year,mailed_check,5,0
CUST-04573,62,M,66,110.13,7314.05,one-year,mailed_check,1,0
CUST-04574,55,M,8,103.95,817.06,one-year,credit_card,6,1
CUST-04575,63,F,64,65.96,4171.64,two-year,credit_card,7,0
CUST-04576,21,M,38,112.84,4272.94,two-year,credit_card,0,1
CUST-04577,43,F,38,32.09,1215.9,month-to-month,bank_transfer,7,0
CUST-04578,54,F,1,63.78,24.04,month-to-month,mailed_check,3,0
CUST-04579,62,F,42,20.93,844.79,one-year,credit_card,4,0
CUST-04580,64,F,27,71.17,1917.78,two-year,bank_transfer,2,1
CUST-04581,33,M,57,23.46,1326.85,two-year,bank_transfer,9,0
CUST-04582,35,F,9,51.86,429.35,one-year,mailed_check,0,0
CUST-04583,50,M,37,58.4,2208.91,one-year,credit_card,10,0
CUST-04584,24,F,27,63.58,1737.66,month-to-month,electronic_check,0,0
CUST-04585,19,F,24,59.29,1395.6,month-to-month,bank_transfer,2,1
CUST-04586,46,F,8,101.55,802.99,two-year,electronic_check,4,0
CUST-04587,35,M,1,52.43,65.15,two-year,credit_card,6,0
CUST-04588,50,F,36,42.13,1558.03,month-to-month,mailed_check,8,0
CUST-04589,51,M,2,56.57,158.5,month-to-month,mailed_check,3,1
CUST-04590,46,F,24,31.57,737.34,one-year,electronic_check,5,0
CUST-04591,46,M,18,60.88,1145.13,one-year,electronic_check,10,1
CUST-04592,28,F,47,118.18,5508.07,month-to-month,mailed_check,8,1
CUST-04593,26,M,64,108.95,6957.17,one-year,mailed_check,10,0
CUST-04594,56,M,23,113.28,2642.87,one-year,bank_transfer,5,0
CUST-04595,39,F,56,22.5,1216.29,one-year,credit_card,7,0
CUST-04596,55,M,58,89.48,5187.3,one-year,electronic_check,9,1
CUST-04597,30,F,43,41.79,1823.49,month-to-month,electronic_check,5,0
CUST-04598,49,F,68,84.64,5774.29,two-year,credit_card,3,1
CUST-04599,61,F,35,61.69,2116.84,month-to-month,bank_transfer,6,0
CUST-04600,61,F,43,44.83,1967.98,month-to-month,mailed_check,0,1
CUST-04601,51,M,66,29.48,1912.46,month-to-month,mailed_check,1,1
CUST-04602,53,F,72,73.52,5268.07,month-to-month,electronic_check,8,0
CUST-04603,49,M,16,100.95,1566.03,one-year,credit_card,8,0
CUST-04604,56,M,3,52.36,140.05,two-year,credit_card,8,0
CUST-04605,63,M,16,46.78,732.47,month-to-month,credit_card,8,1
CUST-04606,63,M,15,89.49,1326.48,month-to-month,mailed_check,9,1
CUST-04607,22,M,5,83.48,408.49,month-to-month,mailed_check,9,0
CUST-04608,22,M,39,61.8,2451.46,month-to-month,electronic_check,6,0
CUST-04609,25,M,58,102.95,5991.67,one-year,electronic_check,9,1
CUST-04610,21,F,68,106.4,7267.02,one-year,electronic_check,9,0
CUST-04611,62,F,66,102.36,6765.64,one-year,bank_transfer,6,0
CUST-04612,32,M,1,106.2,128.6,month-to-month,electronic_check,6,1
CUST-04613,63,M,48,61.73,2988.94,two-year,mailed_check,5,0
CUST-04614,31,M,63,105.06,6597.32,two-year,electronic_check,0,0
CUST-04615,66,F,39,43.51,1675.96,two-year,credit_card,6,0
CUST-04616,74,F,35,55.17,1899.95,two-year,bank_transfer,2,0
CUST-04617,75,F,29,22.3,635.25,month-to-month,credit_card,2,0
CUST-04618,54,F,53,29.87,1614.58,month-to-month,electronic_check,7,0
CUST-04619,65,M,33,52.06,1736.76,one-year,bank_transfer,9,1
CUST-04620,41,F,32,51.23,1652.71,month-to-month,electronic_check,2,0
CUST-04621,50,M,61,71.5,4370.45,one-year,credit_card,6,0
CUST-04622,41,F,50,57.29,2895.52,two-year,mailed_check,6,0
CUST-04623,23,M,21,33.89,708.69,one-year,bank_transfer,4,0
CUST-04624,63,F,16,73.24,1218.37,two-year,mailed_check,8,0
CUST-04625,19,M,5,36.1,216.59,month-to-month,mailed_check,1,0
CUST-04626,73,M,4,62.05,211.55,two-year,mailed_check,10,0
CUST-04627,60,M,37,46.75,1707.51,month-to-month,electronic_check,3,0
CUST-04628,33,M,10,23.07,263.4,month-to-month,mailed_check,10,1
CUST-04629,74,F,55,116.63,6406.85,two-year,mailed_check,4,0
CUST-04630,21,M,61,68.21,4118.76,two-year,credit_card,4,1
CUST-04631,65,F,1,75.13,109.75,two-year,bank_transfer,6,0
CUST-04632,48,F,3,99.24,326.3,two-year,electronic_check,10,0
CUST-04633,27,M,29,38.84,1108.81,two-year,bank_transfer,9,0
CUST-04634,66,F,17,33.39,565.32,month-to-month,bank_transfer,7,0
CUST-04635,21,M,59,45.23,2718.08,one-year,electronic_check,2,0
CUST-04636,45,M,12,29.98,332.49,one-year,mailed_check,3,0
CUST-04637,52,F,68,43.03,2930.24,one-year,electronic_check,2,0
CUST-04638,39,M,3,95.81,274.28,two-year,electronic_check,7,1
CUST-04639,64,M,61,25.6,1579.85,one-year,bank_transfer,8,0
CUST-04640,27,F,44,44.13,1922.77,two-year,credit_card,6,0
CUST-04641,46,F,61,79.21,4834.34,one-year,credit_card,8,0
CUST-04642,65,M,67,98.74,6652.89,month-to-month,electronic_check,9,0
CUST-04643,55,M,38,98.03,3745.57,one-year,credit_card,1,0
CUST-04644,58,F,72,53.53,3900.28,one-year,credit_card,1,0
CUST-04645,45,M,36,66.06,2368.26,one-year,bank_transfer,8,0
CUST-04646,54,F,49,108.33,5326.07,one-year,credit_card,7,0
CUST-04647,68,M,71,82.7,5823.73,month-to-month,credit_card,0,0
CUST-04648,70,F,4,29.74,135.74,one-year,credit_card,6,1
CUST-04649,55,F,24,51.97,1208.05,one-year,credit_card,9,0
CUST-04650,60,M,51,64.53,3307.41,two-year,credit_card,0,0
CUST-04651,48,M,34,83.12,2803.37,one-year,bank_transfer,7,0
CUST-04652,43,F,38,107.66,4076.04,two-year,bank_transfer,9,0
CUST-04653,40,M,39,101.61,3958.45,month-to-month,mailed_check,2,0
CUST-04654,34,M,43,26.39,1160.66,two-year,bank_transfer,5,0
CUST-04655,46,F,30,114.45,3433.27,one-year,bank_transfer,4,0
CUST-04656,48,F,17,58.8,954.41,one-year,credit_card,0,0
CUST-04657,23,F,39,90.89,3494.81,two-year,mailed_check,1,0
CUST-04658,44,M,24,106.75,2606.04,month-to-month,credit_card,7,0
CUST-04659,44,F,34,119.64,4101.01,one-year,electronic_check,7,0
