Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
19.7,Male,36930.0,Yes,3.93,83.0,5,15.2,No,No,5.0,1.21,0.54,0.5,Year 4,Arts,High School,0
23.4,Female,42019.0,Yes,5.34,75.9,2,41.1,No,Yes,6.2,1.09,0.57,0.57,Year 1,Arts,Master,0
22.1,Female,52039.0,Yes,5.99,79.3,2,49.4,Yes,No,3.4,2.55,2.62,2.62,Year 4,Arts,Bachelor,1
19.5,Female,25000.0,Yes,5.57,75.0,3,20.7,No,No,6.8,2.88,2.71,2.69,Year 4,Science,Master,0
22.3,Female,25000.0,Yes,4.79,99.2,3,11.4,No,Yes,5.1,2.75,2.9,2.89,Year 2,Arts,High School,0
22.5,Male,25531.0,Yes,3.94,72.0,2,35.3,Yes,No,5.1,2.02,1.54,1.45,Year 3,CS,Bachelor,0
21.4,Male,48135.0,Yes,1.75,83.9,1,43.7,No,Yes,3.2,2.16,1.97,1.96,Year 2,Engineering,Bachelor,0
22.6,Male,25000.0,Yes,3.12,89.8,1,30.9,No,No,3.0,1.35,1.34,1.32,Year 2,Engineering,High School,1
20.5,Female,49390.0,Yes,4.67,81.8,3,17.1,No,No,6.5,2.15,2.18,2.17,Year 3,Science,High School,0
17.9,Female,40286.0,Yes,2.13,79.8,4,10.1,No,No,8.0,1.37,1.43,1.4,Year 3,CS,Bachelor,1
20.0,Male,25000.0,Yes,6.22,77.9,2,42.0,No,Yes,4.6,4.0,4.0,4.0,Year 2,Arts,Bachelor,0
21.2,Male,40549.0,No,2.79,89.1,2,45.2,Yes,No,6.0,1.67,2.05,2.03,Year 3,Arts,PhD,0
19.6,Female,51276.0,Yes,4.32,67.5,1,37.7,No,No,6.9,0.94,1.1,1.08,Year 2,Arts,High School,1
19.5,Male,40288.0,Yes,3.68,83.1,2,26.0,Yes,Yes,5.5,2.18,2.3,2.3,Year 1,Business,Master,0
18.8,Male,29612.0,No,2.01,76.9,5,45.7,No,Yes,6.1,1.1,1.5,1.54,Year 4,Science,Bachelor,0
18.9,Male,25000.0,Yes,4.3,88.6,1,55.4,No,No,7.4,2.51,2.71,2.67,Year 4,Arts,High School,0
18.5,Male,40558.0,Yes,3.86,80.4,1,23.6,No,Yes,9.5,0.98,0.94,0.94,Year 1,CS,Bachelor,0
19.6,Male,25000.0,Yes,3.21,96.5,1,28.0,Yes,Yes,7.8,2.34,2.54,2.51,Year 2,Arts,High School,0
22.1,Male,36877.0,Yes,1.67,84.0,0,32.8,Yes,No,5.2,1.4,1.54,1.51,Year 3,Science,Master,0
17.0,Female,44144.0,Yes,5.57,83.1,1,11.0,No,No,4.1,2.08,1.92,1.91,Year 3,Arts,High School,0
25.8,Male,25000.0,Yes,3.44,79.5,0,26.6,No,No,7.7,0.87,0.45,0.42,Year 4,Engineering,High School,0
18.4,Male,31652.0,No,5.37,79.0,1,22.6,Yes,Yes,7.6,1.37,1.38,1.45,Year 2,Engineering,Bachelor,1
22.3,Male,70944.0,Yes,3.49,72.9,2,37.0,Yes,Yes,6.7,2.24,2.82,2.78,Year 3,CS,Bachelor,0
20.7,Female,38392.0,Yes,3.83,100.0,3,18.6,No,No,2.9,2.61,2.48,2.47,Year 4,Arts,Master,0
18.7,Male,46076.0,Yes,4.89,74.7,1,34.8,Yes,Yes,4.7,3.53,3.56,3.53,Year 3,Engineering,Master,0
24.6,Female,25000.0,Yes,5.28,71.6,3,28.6,Yes,No,5.0,1.82,2.46,2.39,Year 3,Engineering,Master,0
19.7,Female,25000.0,Yes,3.01,88.5,2,46.3,Yes,No,6.6,2.0,1.4,1.41,Year 2,Business,Bachelor,0
20.3,Male,34782.0,Yes,3.47,78.0,0,33.6,Yes,No,6.0,0.0,0.0,0.0,Year 2,Science,Bachelor,1
20.0,Female,51028.0,Yes,4.67,89.5,0,30.8,No,No,3.4,2.03,1.94,1.98,Year 2,Science,High School,0
21.3,Female,43292.0,Yes,6.22,90.7,5,35.4,Yes,Yes,8.0,4.0,4.0,4.0,Year 4,Science,High School,0
21.0,Female,45767.0,Yes,1.66,80.4,1,47.2,No,No,2.2,1.79,1.73,1.71,Year 4,Business,PhD,1
22.9,Male,70999.0,Yes,4.64,91.8,0,22.7,Yes,No,7.1,2.83,2.85,2.82,Year 2,Engineering,High School,0
21.3,Female,25000.0,Yes,3.5,79.3,2,36.9,Yes,Yes,4.0,2.63,2.83,2.78,Year 2,Arts,High School,0
24.2,Female,25000.0,Yes,3.11,86.4,3,15.7,Yes,No,7.3,4.0,3.57,3.54,Year 3,Arts,Master,0
18.4,Female,43488.0,Yes,1.7,81.0,2,36.3,Yes,No,4.7,3.08,3.16,3.16,Year 1,Engineering,High School,0
21.0,Female,25000.0,Yes,3.52,88.9,0,40.3,No,No,10.0,1.88,1.07,1.08,Year 4,Engineering,High School,1
22.8,Male,58456.0,Yes,5.16,92.0,3,53.6,Yes,No,5.4,4.0,4.0,4.0,Year 3,Arts,Master,0
21.0,Male,27150.0,Yes,3.01,88.5,1,31.6,Yes,Yes,2.3,4.0,4.0,4.0,Year 1,Business,Bachelor,0
25.5,Female,25000.0,Yes,3.81,87.4,1,22.6,Yes,No,6.3,1.98,2.14,2.1,Year 3,Arts,Bachelor,0
19.7,Male,96416.0,Yes,3.46,71.7,0,32.3,No,Yes,3.7,1.79,1.98,1.91,Year 4,Science,High School,0
22.0,Female,25000.0,Yes,4.05,77.7,1,14.4,No,No,6.6,2.46,2.23,2.22,Year 3,Arts,Master,0
20.5,Male,70654.0,Yes,4.92,76.6,1,5.4,No,No,4.5,2.68,2.23,2.2,Year 2,Arts,Bachelor,0
18.7,Male,25000.0,No,4.09,67.0,4,32.5,No,No,4.9,0.0,0.1,0.13,Year 3,Science,Bachelor,1
17.0,Female,25000.0,Yes,2.61,76.6,2,33.2,No,No,6.0,1.72,1.64,1.67,Year 2,Arts,Bachelor,1
19.8,Male,40489.0,Yes,3.4,85.5,0,24.4,No,Yes,7.4,2.37,2.99,3.05,Year 2,Science,Master,1
24.7,Female,32697.0,Yes,4.73,75.7,1,36.7,No,Yes,4.3,1.89,1.64,1.67,Year 4,Engineering,High School,0
22.0,Male,58158.0,Yes,5.01,74.1,3,32.2,No,No,7.5,0.89,0.79,0.83,Year 3,Engineering,High School,0
19.2,Female,47400.0,Yes,7.21,83.5,2,30.8,No,No,6.4,4.0,4.0,4.0,Year 1,Science,Bachelor,0
17.0,Female,27565.0,Yes,2.68,80.7,1,47.9,Yes,No,7.5,2.73,2.31,2.3,Year 3,Science,Bachelor,0
21.3,Female,64924.0,No,3.21,85.6,2,33.1,No,Yes,4.1,2.5,2.24,2.24,Year 1,Engineering,Master,0
21.6,Female,38391.0,Yes,4.19,89.9,0,43.2,No,No,5.4,3.04,3.21,3.16,Year 2,Engineering,High School,0
19.4,Male,25000.0,Yes,3.58,76.9,2,44.2,No,No,8.8,3.1,3.49,3.42,Year 4,Arts,Bachelor,1
17.9,Male,25000.0,Yes,5.09,83.0,2,24.8,Yes,No,4.3,3.09,2.61,2.62,Year 4,Business,Bachelor,0
20.5,Female,25000.0,Yes,4.46,91.5,3,35.7,Yes,No,5.3,2.98,2.95,3.01,Year 4,Engineering,High School,0
22.6,Female,68898.0,Yes,4.87,85.6,1,50.4,Yes,Yes,5.7,3.02,2.65,2.58,Year 2,Engineering,High School,0
21.2,Male,42594.0,Yes,3.38,82.8,4,47.0,No,Yes,7.1,2.3,2.69,2.69,Year 1,Science,Bachelor,0
19.3,Female,28578.0,Yes,4.04,85.5,5,26.6,Yes,No,5.3,1.48,1.26,1.26,Year 1,Business,High School,0
18.3,Female,33127.0,Yes,2.33,100.0,0,46.9,Yes,Yes,3.6,3.76,4.0,4.0,Year 1,Science,Bachelor,0
23.8,Female,49692.0,No,5.55,79.4,1,30.0,No,No,7.3,1.16,0.91,0.91,Year 1,Science,Bachelor,0
21.2,Female,32278.0,Yes,3.82,68.2,1,52.1,No,No,5.7,1.24,1.22,1.11,Year 2,Business,High School,1
20.5,Male,25000.0,Yes,4.36,94.3,2,21.3,Yes,No,7.8,2.55,1.97,2.0,Year 3,CS,Bachelor,0
19.8,Female,27262.0,Yes,4.57,85.3,3,26.9,No,No,5.5,2.93,2.52,2.52,Year 1,Arts,Master,0
21.7,Male,25019.0,Yes,2.79,74.2,3,11.5,Yes,Yes,5.1,2.19,2.23,2.24,Year 2,CS,Bachelor,0
22.8,Male,25000.0,Yes,5.36,76.6,3,23.6,No,No,5.1,3.36,3.88,3.95,Year 3,Arts,Bachelor,0
22.4,Female,39877.0,Yes,3.78,85.7,4,48.6,No,Yes,9.1,2.0,2.04,2.04,Year 1,Business,Master,0
23.0,Female,43134.0,Yes,4.59,95.5,2,43.9,Yes,No,4.3,4.0,4.0,4.0,Year 4,Business,Master,0
21.1,Female,60092.0,Yes,2.76,83.4,2,41.4,No,No,5.8,0.76,0.67,0.67,Year 1,CS,Bachelor,1
17.0,Female,25000.0,Yes,2.34,66.2,1,31.6,No,No,7.3,1.71,1.37,1.33,Year 4,Science,High School,0
21.5,Female,25000.0,Yes,6.14,77.0,2,30.3,Yes,No,10.0,1.7,1.17,1.27,Year 2,Business,High School,0
20.2,Female,54268.0,Yes,6.54,76.4,3,6.8,No,Yes,5.0,2.34,2.1,2.01,Year 4,Science,Master,0
23.1,Female,25000.0,Yes,4.41,84.5,2,40.0,No,Yes,6.3,3.33,3.33,3.33,Year 1,Arts,Bachelor,0
23.2,Male,71420.0,No,5.43,89.6,2,14.2,No,Yes,4.9,2.76,2.27,2.31,Year 2,Engineering,Master,0
22.6,Male,25000.0,Yes,4.29,88.5,2,40.9,Yes,No,5.6,0.0,0.29,0.32,Year 3,CS,High School,0
19.2,Female,37324.0,Yes,5.23,87.5,2,18.0,No,Yes,6.1,3.66,3.84,3.84,Year 1,Business,Bachelor,0
27.2,Male,42185.0,Yes,2.9,70.0,2,21.8,Yes,No,5.5,1.74,1.73,1.77,Year 4,Science,Bachelor,0
17.6,Male,25000.0,Yes,3.36,87.6,0,36.8,No,No,3.9,3.48,3.24,3.18,Year 2,Arts,High School,0
17.0,Male,30585.0,Yes,3.68,85.2,2,41.5,Yes,Yes,6.5,1.74,2.37,2.34,Year 4,CS,High School,0
17.0,Female,34110.0,Yes,3.31,81.9,2,39.7,No,No,7.4,0.4,0.0,0.1,Year 4,CS,High School,1
23.6,Male,25000.0,Yes,5.12,84.2,1,23.0,No,No,5.9,1.7,2.0,1.88,Year 3,CS,Master,0
20.9,Male,25000.0,Yes,2.07,84.2,0,43.3,No,No,5.0,3.39,3.64,3.54,Year 2,Business,Bachelor,0
19.9,Female,25000.0,Yes,1.8,90.6,2,22.3,No,No,3.6,3.53,2.99,2.99,Year 1,Arts,Bachelor,0
20.0,Male,25000.0,Yes,3.62,79.1,2,15.7,No,No,6.1,0.97,0.8,0.77,Year 2,Arts,Bachelor,1
23.3,Female,78558.0,Yes,2.18,97.6,2,6.0,Yes,Yes,3.3,0.64,0.57,0.57,Year 1,Engineering,Master,0
23.2,Male,42887.0,Yes,3.46,95.0,2,10.9,Yes,No,8.6,2.52,2.83,2.89,Year 2,Science,High School,1
22.9,Female,25449.0,Yes,5.19,87.7,2,24.0,No,No,6.1,2.86,2.44,2.37,Year 4,Arts,Master,0
17.0,Male,25000.0,Yes,4.48,65.1,1,21.8,No,No,2.2,1.06,1.12,1.09,Year 4,Science,High School,1
20.8,Male,31787.0,Yes,4.43,77.1,0,24.8,Yes,No,5.5,1.9,1.96,1.91,Year 2,Arts,Master,0
17.0,Male,25000.0,Yes,2.65,85.5,6,29.5,No,Yes,5.5,2.12,1.77,1.79,Year 2,Business,Bachelor,1
23.3,Female,25000.0,Yes,2.88,72.3,0,27.1,No,Yes,7.1,1.2,1.31,1.33,Year 3,Science,Bachelor,0
19.5,Male,62213.0,Yes,3.08,81.0,2,41.9,No,Yes,6.1,3.46,3.46,3.39,Year 3,Science,High School,0
20.1,Female,25000.0,Yes,5.55,84.7,1,42.8,No,Yes,4.7,2.59,2.47,2.46,Year 2,Engineering,High School,0
21.2,Male,44570.0,Yes,2.72,89.4,0,49.1,No,Yes,2.6,3.15,3.11,3.11,Year 1,Business,High School,0
23.2,Male,25000.0,Yes,1.43,92.7,2,28.6,No,No,1.2,3.96,3.59,3.56,Year 3,Business,High School,0
19.9,Female,90567.0,Yes,4.13,91.4,1,42.5,No,No,2.6,3.28,3.82,3.81,Year 2,Business,High School,0
20.9,Female,32332.0,Yes,4.08,85.5,1,35.6,No,Yes,8.0,2.44,2.44,2.48,Year 4,CS,High School,0
22.2,Male,25000.0,Yes,3.29,86.6,2,39.1,No,No,3.8,2.81,2.43,2.43,Year 3,Engineering,Master,0
19.9,Male,86037.0,Yes,3.66,68.3,0,45.1,Yes,No,6.3,3.63,3.63,3.63,Year 2,Arts,Master,0
23.1,Male,35837.0,No,3.02,79.9,2,30.7,Yes,No,5.5,1.48,1.42,1.4,Year 3,Business,Bachelor,0
23.4,Male,25000.0,No,2.88,86.0,3,25.9,No,No,4.0,0.68,0.98,1.08,Year 3,Business,High School,1
20.5,Male,25000.0,Yes,2.77,70.2,5,21.3,No,No,5.2,2.89,3.16,3.16,Year 1,Arts,Master,0
23.9,Male,28565.0,Yes,4.32,81.6,1,29.8,No,No,6.5,2.06,1.8,1.8,Year 1,CS,Bachelor,1
17.9,Male,37016.0,Yes,3.45,92.2,1,15.3,Yes,No,4.8,1.42,1.18,1.18,Year 1,CS,Bachelor,0
21.1,Male,116845.0,No,4.6,79.3,3,26.9,No,No,2.8,1.97,2.07,2.07,Year 1,CS,High School,0
21.8,Female,25000.0,Yes,3.77,82.1,3,44.6,No,No,7.0,1.8,2.02,2.04,Year 3,Engineering,High School,1
20.3,Male,100906.0,Yes,4.95,94.9,0,19.5,No,No,5.1,2.67,2.49,2.48,Year 2,Science,Bachelor,0
22.0,Female,25000.0,Yes,7.76,87.1,2,43.5,Yes,No,7.5,3.82,4.0,4.0,Year 1,Engineering,Bachelor,0
21.4,Female,51164.0,Yes,4.44,83.7,2,39.6,No,No,4.1,4.0,4.0,4.0,Year 3,Science,PhD,0
22.4,Male,69332.0,Yes,2.25,84.7,2,39.0,Yes,No,3.2,1.26,0.98,1.03,Year 2,CS,Master,0
19.3,Female,27137.0,Yes,3.28,85.6,3,51.0,Yes,Yes,7.0,2.61,3.01,3.06,Year 3,Engineering,Bachelor,1
23.1,Female,25000.0,No,3.64,80.6,3,51.7,No,No,7.6,2.56,2.03,1.97,Year 2,Engineering,Bachelor,0
20.3,Female,25000.0,Yes,4.5,78.8,0,29.9,No,No,6.3,2.56,2.69,2.76,Year 4,Science,Bachelor,0
23.1,Female,44072.0,No,3.93,86.7,1,25.8,No,Yes,7.1,1.65,1.95,1.95,Year 1,CS,Bachelor,0
20.6,Male,49673.0,Yes,4.14,70.4,2,37.1,No,No,4.7,2.34,2.49,2.49,Year 1,Engineering,High School,0
23.0,Male,69581.0,Yes,1.66,78.2,3,54.5,Yes,No,4.9,3.12,3.56,3.63,Year 4,Science,PhD,0
23.9,Female,25000.0,Yes,3.94,87.2,2,41.2,No,Yes,5.4,2.11,2.26,2.38,Year 3,Arts,High School,0
21.9,Male,25000.0,Yes,3.05,77.7,0,5.0,No,No,5.4,0.86,0.63,0.66,Year 2,Arts,PhD,1
21.9,Male,25000.0,Yes,4.33,79.9,1,39.7,Yes,No,4.6,2.85,2.87,2.78,Year 2,CS,Master,0
18.4,Male,61997.0,Yes,5.05,78.1,1,41.5,No,No,5.9,0.74,1.02,0.99,Year 2,Science,Bachelor,1
17.6,Male,27179.0,Yes,3.93,93.0,2,6.0,No,No,4.7,2.67,2.81,2.87,Year 4,Business,Master,0
21.1,Female,31741.0,Yes,1.27,81.3,1,31.3,Yes,No,6.0,0.69,1.58,1.6,Year 2,Science,Bachelor,1
18.8,Female,25000.0,Yes,4.41,83.0,2,19.6,No,Yes,3.9,3.91,3.68,3.68,Year 1,Science,PhD,1
21.1,Male,25000.0,Yes,2.38,84.5,1,28.6,Yes,Yes,7.4,1.83,1.55,1.55,Year 1,Business,Bachelor,0
20.4,Male,31290.0,Yes,4.13,86.3,2,30.4,Yes,Yes,4.9,2.88,3.13,3.13,Year 1,Science,Bachelor,1
21.9,Male,25000.0,Yes,2.68,79.9,1,35.5,Yes,No,7.7,1.12,0.63,0.7,Year 2,Engineering,Bachelor,1
17.0,Male,52379.0,Yes,4.64,87.9,0,41.7,Yes,Yes,6.8,1.37,1.11,1.07,Year 2,Engineering,Bachelor,1
20.7,Female,25000.0,Yes,4.67,73.5,2,26.8,Yes,No,5.5,2.98,2.98,2.97,Year 3,Business,Bachelor,0
19.6,Male,25000.0,Yes,3.2,64.0,3,37.6,Yes,No,6.5,1.7,1.58,1.62,Year 3,Engineering,Bachelor,1
21.8,Female,70130.0,Yes,4.93,75.2,2,30.3,Yes,No,3.3,3.76,3.44,3.37,Year 4,Business,Bachelor,0
20.8,Female,26451.0,Yes,4.77,77.8,2,45.8,No,No,5.0,3.79,3.85,3.85,Year 3,Business,Bachelor,0
17.1,Female,25000.0,Yes,3.9,85.1,0,16.6,Yes,No,3.8,3.54,3.53,3.52,Year 2,Business,High School,0
19.8,Male,57384.0,Yes,4.8,88.7,3,34.3,Yes,No,5.0,3.37,3.46,3.51,Year 4,Business,PhD,0
19.5,Female,25000.0,Yes,3.71,91.9,2,25.8,No,No,7.2,2.64,2.35,2.38,Year 2,Business,PhD,0
24.0,Male,25000.0,Yes,1.97,86.8,2,54.5,Yes,Yes,6.6,0.42,0.83,0.75,Year 3,CS,Bachelor,1
19.1,Male,32656.0,Yes,4.97,73.2,2,26.6,No,Yes,5.5,2.65,3.03,3.03,Year 1,Business,High School,0
20.5,Male,54843.0,Yes,1.54,92.0,1,33.1,Yes,Yes,3.5,1.85,2.34,2.34,Year 1,Business,Bachelor,1
21.0,Female,29684.0,Yes,6.68,77.7,1,40.6,No,No,5.9,3.78,3.77,3.8,Year 2,Arts,Bachelor,0
20.9,Male,25000.0,Yes,3.5,66.7,1,26.0,Yes,No,4.9,0.14,0.19,0.16,Year 4,Science,PhD,1
22.6,Male,25000.0,No,5.17,81.6,4,5.0,No,No,5.1,3.35,3.31,3.2,Year 2,Science,Bachelor,0
22.2,Male,25000.0,Yes,3.21,80.1,1,26.0,No,No,6.4,2.68,3.05,3.02,Year 3,Arts,Master,0
18.7,Female,31520.0,Yes,5.25,77.2,2,40.4,No,No,4.4,2.9,3.01,3.01,Year 1,Business,Bachelor,0
21.0,Male,36641.0,Yes,4.32,90.3,4,5.2,No,No,6.3,3.57,3.29,3.28,Year 3,Science,Bachelor,0
24.5,Male,26641.0,No,3.44,71.4,3,19.7,No,No,4.3,1.56,1.72,1.67,Year 3,CS,PhD,1
23.3,Male,25000.0,Yes,3.1,80.6,0,5.0,No,No,3.7,1.33,1.15,1.11,Year 4,Arts,Bachelor,0
19.9,Female,47980.0,Yes,4.97,83.1,4,39.0,No,No,7.3,2.13,2.09,2.09,Year 1,Science,Master,0
22.9,Male,32178.0,Yes,2.57,80.3,5,18.7,Yes,Yes,6.0,2.6,2.86,2.79,Year 3,Business,Master,1
22.5,Male,27426.0,No,3.75,74.7,3,33.5,Yes,Yes,7.5,0.0,0.0,0.0,Year 1,Science,Bachelor,0
21.2,Female,30335.0,Yes,8.98,81.9,1,55.3,Yes,Yes,7.9,1.9,1.46,1.46,Year 1,CS,Bachelor,1
25.9,Female,25000.0,Yes,4.1,92.5,2,61.3,No,Yes,3.7,3.47,3.49,3.46,Year 3,CS,Bachelor,0
21.8,Male,65040.0,Yes,3.06,65.8,5,25.8,No,No,4.3,1.18,1.47,1.44,Year 2,Arts,Bachelor,0
17.7,Male,32370.0,Yes,6.38,76.6,0,20.5,Yes,Yes,5.5,2.63,3.01,2.91,Year 4,Arts,Bachelor,0
19.3,Female,25000.0,Yes,2.29,78.4,0,37.1,Yes,No,7.4,1.77,1.62,1.62,Year 1,CS,Bachelor,1
24.5,Male,25000.0,Yes,4.72,77.9,3,20.2,Yes,No,5.7,2.19,1.71,1.71,Year 1,Science,Master,0
28.4,Female,25000.0,No,4.51,71.8,2,13.8,No,Yes,5.9,1.36,2.01,2.05,Year 4,Science,Bachelor,1
19.6,Female,39800.0,No,3.95,78.9,2,9.9,Yes,Yes,6.1,2.24,1.92,1.93,Year 4,CS,Bachelor,1
22.6,Male,53887.0,Yes,4.96,81.7,1,34.1,Yes,Yes,9.2,1.09,1.61,1.61,Year 1,CS,Master,1
19.7,Male,39634.0,Yes,4.49,90.3,1,43.3,Yes,No,4.1,4.0,4.0,3.92,Year 2,CS,Bachelor,0
22.5,Female,81163.0,Yes,3.96,88.0,0,47.8,No,No,6.1,1.6,1.59,1.63,Year 4,Science,Bachelor,0
18.2,Male,25000.0,Yes,3.84,84.5,1,27.6,No,Yes,5.1,2.74,2.66,2.76,Year 2,CS,High School,0
17.9,Female,61065.0,Yes,3.79,88.0,1,37.9,Yes,No,3.3,3.53,3.26,3.3,Year 2,Engineering,Bachelor,0
21.0,Male,62242.0,Yes,2.24,73.8,3,29.6,No,No,4.4,4.0,3.81,3.79,Year 3,Science,Bachelor,0
21.6,Male,26947.0,Yes,5.61,80.0,4,32.5,No,No,3.3,3.84,4.0,3.99,Year 2,CS,Bachelor,0
24.5,Male,25000.0,Yes,3.0,78.2,1,37.4,Yes,Yes,7.3,0.64,0.33,0.44,Year 4,CS,Bachelor,0
21.6,Male,25000.0,Yes,3.62,66.4,2,5.8,Yes,No,9.4,0.09,0.02,0.01,Year 4,Business,Master,1
17.6,Male,31206.0,Yes,4.25,87.1,3,10.7,No,Yes,5.3,3.11,2.46,2.47,Year 2,Arts,Bachelor,0
17.3,Female,36204.0,Yes,0.67,75.7,1,16.2,Yes,Yes,5.7,1.49,1.7,1.74,Year 3,Arts,Master,0
17.0,Female,27770.0,Yes,3.81,86.2,0,39.5,Yes,No,5.4,2.91,3.41,3.41,Year 1,Engineering,Master,0
20.2,Female,25000.0,No,2.8,85.8,2,23.3,No,Yes,4.0,1.32,1.57,1.57,Year 1,CS,High School,1
18.7,Female,44387.0,Yes,3.75,84.0,4,47.6,No,Yes,5.7,1.72,1.5,1.48,Year 4,Arts,PhD,1
24.5,Female,25000.0,Yes,4.97,79.6,2,47.7,No,Yes,5.8,2.23,2.79,2.79,Year 1,CS,High School,0
20.1,Male,38046.0,Yes,5.66,88.4,1,49.5,No,Yes,3.5,3.96,3.73,3.73,Year 3,Science,High School,0
24.0,Male,25000.0,No,4.81,73.3,1,30.5,Yes,Yes,9.1,0.42,0.46,0.46,Year 1,Arts,Master,0
20.1,Male,30008.0,Yes,4.09,84.4,2,46.7,Yes,Yes,5.9,3.18,3.4,3.45,Year 3,Science,High School,0
17.9,Female,25000.0,No,2.8,78.4,1,53.9,No,No,9.2,0.4,0.59,0.59,Year 1,CS,Bachelor,1
20.0,Male,25000.0,Yes,6.18,86.6,4,39.0,No,No,2.3,3.78,3.86,3.86,Year 1,Science,Bachelor,0
23.1,Female,25000.0,Yes,4.76,80.5,1,21.7,No,Yes,6.1,3.03,2.97,3.04,Year 4,Arts,Master,0
21.1,Female,93633.0,Yes,4.73,78.2,0,29.6,Yes,Yes,5.2,2.38,2.13,2.13,Year 4,Business,Master,0
21.6,Male,25000.0,No,4.11,76.3,2,25.3,No,No,6.0,1.05,1.2,1.18,Year 3,Science,Master,0
23.5,Male,25000.0,Yes,2.63,86.9,3,21.5,Yes,No,7.2,0.65,0.41,0.38,Year 4,Business,Bachelor,1
22.7,Female,52374.0,Yes,5.63,90.4,3,26.4,Yes,No,5.0,3.6,4.0,3.94,Year 2,Engineering,Bachelor,0
25.3,Male,62610.0,Yes,4.18,88.3,2,26.7,Yes,No,5.8,0.65,1.16,1.21,Year 2,Engineering,Master,1
19.3,Female,25000.0,Yes,5.93,71.8,3,24.8,Yes,Yes,3.4,4.0,4.0,3.95,Year 4,Business,Bachelor,1
24.2,Female,48830.0,Yes,1.77,84.6,4,39.6,No,No,5.4,0.32,0.24,0.23,Year 4,Arts,Master,1
21.0,Female,25000.0,Yes,5.01,73.9,2,32.8,No,Yes,5.3,1.02,0.75,0.72,Year 2,Arts,Bachelor,0
23.0,Male,25000.0,Yes,5.63,70.8,5,11.1,No,No,7.6,1.77,2.12,2.12,Year 1,Science,PhD,1
20.8,Female,25000.0,Yes,3.41,88.8,1,51.3,Yes,Yes,6.0,2.05,2.31,2.33,Year 4,Engineering,Master,0
19.2,Male,25000.0,Yes,3.36,69.4,3,31.4,Yes,Yes,7.1,0.53,0.47,0.43,Year 2,Business,High School,1
21.7,Male,25000.0,Yes,2.87,74.8,4,14.8,No,Yes,9.6,0.99,0.76,0.74,Year 3,Business,High School,0
21.6,Male,72868.0,Yes,7.25,79.7,1,36.0,No,Yes,3.8,3.72,4.0,4.0,Year 3,Arts,Bachelor,0
25.8,Female,25000.0,Yes,2.74,78.4,6,21.6,Yes,Yes,5.2,3.41,3.29,3.29,Year 1,Business,Bachelor,1
20.2,Male,27224.0,Yes,1.83,90.8,2,20.8,No,No,7.5,1.15,1.22,1.16,Year 2,Science,High School,1
18.1,Male,25000.0,Yes,3.22,82.5,3,20.5,No,No,5.3,1.13,0.47,0.47,Year 4,Business,PhD,1
23.6,Male,51994.0,Yes,3.53,83.9,1,34.6,No,No,6.4,1.28,1.64,1.64,Year 4,Science,Bachelor,0
21.4,Female,46225.0,Yes,2.75,78.4,1,24.0,No,No,1.9,4.0,3.79,3.82,Year 2,Business,Bachelor,0
23.2,Female,43656.0,Yes,2.16,81.5,3,11.8,Yes,Yes,5.6,1.67,1.79,1.79,Year 1,Engineering,Bachelor,0
19.6,Female,39380.0,Yes,3.53,68.6,3,24.6,No,No,6.8,1.87,1.97,1.93,Year 4,Arts,Bachelor,0
21.7,Female,25000.0,Yes,2.91,88.1,0,5.0,No,No,4.7,1.53,1.44,1.46,Year 3,CS,High School,0
23.3,Male,25000.0,Yes,6.15,96.5,1,36.1,No,Yes,5.5,2.42,2.18,2.18,Year 1,Engineering,High School,0
18.4,Male,25000.0,No,3.56,76.2,2,34.4,Yes,No,4.3,3.65,3.64,3.64,Year 1,Science,High School,1
18.8,Female,81277.0,Yes,5.31,84.2,2,29.6,No,Yes,1.4,4.0,4.0,4.0,Year 2,CS,Master,0
19.4,Female,28301.0,Yes,2.09,76.7,2,19.8,Yes,Yes,7.7,0.0,0.0,0.0,Year 2,Business,Bachelor,1
19.2,Female,25000.0,Yes,4.08,76.8,5,20.7,No,No,9.3,2.26,2.42,2.4,Year 2,Engineering,Bachelor,1
21.3,Male,43615.0,Yes,2.83,65.7,0,18.5,Yes,Yes,2.2,2.53,2.95,2.94,Year 2,Engineering,PhD,0
22.9,Female,25000.0,Yes,4.04,72.8,2,26.9,Yes,No,4.2,3.01,2.75,2.75,Year 1,CS,Master,0
17.7,Female,26765.0,Yes,3.16,85.3,0,32.3,No,No,3.7,0.94,0.53,0.57,Year 2,Engineering,High School,0
21.1,Male,25000.0,Yes,4.29,71.2,3,35.0,No,Yes,6.3,1.7,2.0,2.05,Year 2,Science,Master,0
24.7,Female,28418.0,Yes,4.23,85.7,3,45.8,No,Yes,4.2,2.0,1.88,1.88,Year 1,CS,Bachelor,1
20.6,Male,38727.0,Yes,3.83,91.1,2,26.8,No,No,2.5,2.8,2.51,2.55,Year 3,Science,Bachelor,0
23.3,Male,42765.0,Yes,2.55,77.6,1,14.8,No,No,7.5,0.95,0.88,0.88,Year 1,Arts,Bachelor,1
24.1,Male,31632.0,Yes,4.44,89.3,2,29.6,No,No,3.3,3.57,3.64,3.7,Year 4,CS,Bachelor,0
